nid_dip,nid_strike,shear_strike,shear_dip,effective_normal,slip_rate,state_variable,state_normal,vxm,vym,vzm,vxs,vys,vzs,slips,slipd,slipn
1.00000000000000E+00,1.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,5.51012976947947E-40
1.00000000000000E+00,2.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,5.51012976947947E-40
1.00000000000000E+00,3.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,5.51012976947947E-40
1.00000000000000E+00,4.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,1.65303893084384E-39
1.00000000000000E+00,5.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,1.65303893084384E-39
1.00000000000000E+00,6.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,5.51012976947947E-40
1.00000000000000E+00,7.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,1.65303893084384E-39
1.00000000000000E+00,8.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,5.51012976947947E-40
1.00000000000000E+00,9.00000000000000E+00,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,5.51012976947947E-40
1.00000000000000E+00,1.00000000000000E+01,1.32730610000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,1.40000000000000E+08,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,3.39833339246809E-09,-7.64506403181690E-41,5.51012976947947E-40
